design,model,network,subarch,arch_dim,max_seq_len,batch_size,kv_heads,run_path,checkpoint_mtime,runtime|llama_2|llama_2,runtime|llama_2|projection,runtime|llama_2|attention,runtime|llama_2|ffn,runtime|llama_2|nonlinear,runtime|gemm|gemm,runtime|nonlinear|nonlinear,runtime|projection|projection,runtime|attention|attention,runtime|ffn|ffn,runtime|softmax|softmax,runtime|silu|silu,cycle_count|llama_2|llama_2,cycle_count|gemm|gemm,cycle_count|nonlinear|nonlinear,cycle_count|projection|projection,cycle_count|attention|attention,cycle_count|ffn|ffn,cycle_count|softmax|softmax,cycle_count|silu|silu,tag_dynamic_energy|llama_2|accumulator,tag_leakage_power|None|accumulator,tag_area|llama_2|accumulator,tag_dynamic_energy|llama_2|fifo,tag_leakage_power|None|fifo,tag_area|llama_2|fifo,tag_dynamic_energy|llama_2|pe,tag_leakage_power|None|pe,tag_area|llama_2|pe,tag_dynamic_energy|llama_2|nonlinear,tag_leakage_power|None|nonlinear,tag_area|llama_2|nonlinear,tag_dynamic_energy|llama_2|vector,tag_leakage_power|None|vector,tag_area|llama_2|vector,tag_dynamic_energy|llama_2|tc,tag_leakage_power|None|tc,tag_area|llama_2|tc,tag_dynamic_energy|llama_2|value_reuse,tag_leakage_power|None|value_reuse,tag_area|llama_2|value_reuse,tag_dynamic_energy|llama_2|array,tag_leakage_power|None|array,tag_area|llama_2|array,tag_dynamic_energy|llama_2|node_memory,tag_leakage_power|None|node_memory,tag_area|llama_2|node_memory,tag_dynamic_energy|llama_2|router,tag_leakage_power|None|router,tag_area|llama_2|router,tag_dynamic_energy|llama_2|onchip,tag_leakage_power|llama_2|onchip,tag_dynamic_energy|None|onchip,tag_leakage_power|None|onchip,tag_dynamic_energy|gemm|onchip,tag_leakage_power|gemm|onchip,tag_dynamic_energy|nonlinear|onchip,tag_leakage_power|nonlinear|onchip,tag_dynamic_energy|projection|onchip,tag_leakage_power|projection|onchip,tag_dynamic_energy|attention|onchip,tag_leakage_power|attention|onchip,tag_dynamic_energy|ffn|onchip,tag_leakage_power|ffn|onchip,tag_dynamic_energy|softmax|onchip,tag_leakage_power|softmax|onchip,tag_dynamic_energy|silu|onchip,tag_leakage_power|silu|onchip,tag_area|llama_2|onchip,tag_area|None|onchip,area_module|llama_2|pe_fifo,count|gemm|multiplier,count|gemm|and_gate,count|gemm|register_vector,count|gemm|accumulator_vector,count|gemm|magnitude_register,count|gemm|adder_vector,count|nonlinear|multiplier,count|nonlinear|and_gate,count|nonlinear|register_vector,count|nonlinear|accumulator_vector,count|nonlinear|magnitude_register,count|nonlinear|adder_vector,count|projection|multiplier,count|projection|and_gate,count|projection|register_vector,count|projection|accumulator_vector,count|projection|magnitude_register,count|projection|adder_vector,count|attention|multiplier,count|attention|and_gate,count|attention|register_vector,count|attention|accumulator_vector,count|attention|magnitude_register,count|attention|adder_vector,count|ffn|multiplier,count|ffn|and_gate,count|ffn|register_vector,count|ffn|accumulator_vector,count|ffn|magnitude_register,count|ffn|adder_vector,count|softmax|multiplier,count|softmax|and_gate,count|softmax|register_vector,count|softmax|accumulator_vector,count|softmax|magnitude_register,count|softmax|adder_vector,count|silu|multiplier,count|silu|and_gate,count|silu|register_vector,count|silu|accumulator_vector,count|silu|magnitude_register,count|silu|adder_vector
carat,llama_2_70b,single_node,,128x8,512,4,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_88,1787938752362013494,45083726.5792,8657043.4560000002,29802.495999999999,36359582.515200004,35946.432000000001,45047780.147200003,35946.432000000001,108213.04320000001,372.53120000000001,454494.78144000005,30.002400000000002,419.32799999999997,18033490631680,18019112058880,14378572800,43285217280,149012480,181797912576,12000960,167731200,2577145401236.6392,2.5912464199999996,0.10879931999999999,2477360978623.1802,9.14109412,0.48366567199999999,44325578992.925537,1.3796147200000002,0.066121215999999997,,,,9265894459.7428627,4.7280780800000004,0.21119974399999999,23795574451.744274,0.18920447999999998,0.010691071999999999,160907406619.39169,0.19218746,0.0088790799999999993,5143697081559.5459,18.073809999999998,0.88322533599999997,661843559673.39331,27.313187999999997,1.53584433864,,,,5805540641232.9395,45.386998000000006,,45.386998000000006,5802176613006.2119,45.386998000000006,3364028226.7271328,45.386998000000006,13938529992.341978,45.386998000000006,44297086.600241691,45.386998000000006,58540477153.397903,45.386998000000006,3060913.1354892286,45.386998000000006,38989439.698599935,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,1162126420869120,4541861232640,0,,,,0,1799558266880,40899051520,,,,2791728742400,10905190400,0,,,,8738832384,62947328,0,,,,11725260718080,45801799680,0,,,,0,1501986816,34136064,,,,0,20992491520,477102080,,
carat,llama_2_70b,single_node,,128x8,1024,4,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_89,1787938752724016834,45174721.369600005,8657043.4560000002,113714.79040000017,36359582.515200004,43028.928,45131692.441600002,43028.928,108213.04320000001,1421.4348800000021,454494.78144000005,118.53359999999999,419.32799999999997,18069888547840,18052676976640,17211571200,43285217280,568573952.00000072,181797912576,47413440,167731200,2581731270861.8716,2.5912464199999996,0.10879931999999999,2481760920225.8823,9.14109412,0.48366567199999999,44404262696.329414,1.3796147200000002,0.066121215999999997,,,,9815301428.2704468,4.7280780800000004,0.21119974399999999,23838143571.417107,0.18920447999999998,0.010691071999999999,161204891486.20801,0.19218746,0.0088790799999999993,5153375442729.9209,18.073809999999998,0.88322533599999997,663316232876.94556,27.313187999999997,1.53584433864,,,,5816691675606.8672,45.386998000000006,,45.386998000000006,5812605075017.9805,45.386998000000006,4086600588.8864908,45.386998000000006,13938529992.341978,45.386998000000006,174652861.74735677,45.386998000000006,58540477153.397903,45.386998000000006,12093067.662481204,45.386998000000006,38989439.698599935,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,1164189347348480,4554950082560,0,,,,0,2154123755520,48957358080,,,,2791728742400,10905190400,0,,,,34525413376,226557952,0,,,,11725260718080,45801799680,0,,,,0,5934055424,134864896,,,,0,20992491520,477102080,,
carat,llama_2_70b,single_node,,128x8,256,4,64,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_9,1787938755602043382,50276406.976000011,13851269.529600002,30028.595200000014,36359582.515200004,34174.655999999995,50242232.320000008,34174.655999999995,173140.86912000002,375.35744000000017,454494.78144000005,7.8552,419.32799999999997,20110562790400,20096892928000,13669862400,69256347648,150142976.00000003,181797912576,3142080,167731200,2873160812493.6763,2.5912464199999996,0.10879931999999999,2761962216546.6479,9.14109412,0.48366567199999999,49417008442.427048,1.3796147200000002,0.066121215999999997,,,,9885696675.863903,4.7280780800000004,0.21119974399999999,26538848863.620693,0.18920447999999998,0.010691071999999999,179385245640.72345,0.19218746,0.0088790799999999993,5734126013269.1387,18.073809999999998,0.88322533599999997,737961876579.23389,27.313187999999997,1.53584433864,,,,6472087889848.373,45.386998000000006,,45.386998000000006,6468904622241.8477,45.386998000000006,3183267606.5252633,45.386998000000006,22301647987.747162,45.386998000000006,15279206.640495718,45.386998000000006,58540477153.397903,45.386998000000006,801405.38296586217,45.386998000000006,38989439.698599935,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,1295613333340160,5061785845760,0,,,,0,1710859223040,38883164160,,,,4466765987840,17448304640,0,,,,2287992832,18890752,0,,,,11725260718080,45801799680,0,,,,0,393248768,8937472,,,,0,20992491520,477102080,,
carat,llama_2_70b,single_node,,128x8,2048,4,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_90,1787938753188021114,45531928.000000007,8657043.4560000002,442600.65280000068,36359582.515200004,71349.695999999996,45460578.304000005,71349.695999999996,108213.04320000001,5532.5081600000085,454494.78144000005,472.54320000000001,419.32799999999997,18212771200000,18184231321600,28539878400,43285217280,2213003264.0000038,181797912576,189017280,167731200,2600046560949.7227,2.5912464199999996,0.10879931999999999,2499353070715.855,9.14109412,0.48366567199999999,44718895123.863701,1.3796147200000002,0.066121215999999997,,,,12009317589.48101,4.7280780800000004,0.21119974399999999,24008364657.629986,0.18920447999999998,0.010691071999999999,162370853728.96899,0.19218746,0.0088790799999999993,5192047549243.9961,18.073809999999998,0.88322533599999997,669172970076.72949,27.313187999999997,1.53584433864,,,,5861220519320.7256,45.386998000000006,,45.386998000000006,5854244569520.498,45.386998000000006,6975949800.227684,45.386998000000006,13938529992.341978,45.386998000000006,695146543.02881122,45.386998000000006,58540477153.397903,45.386998000000006,48209932.804246113,45.386998000000006,38989439.698599935,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,1172438368911360,4605286973440,0,,,,0,3571924336640,81180098560,,,,2791728742400,10905190400,0,,,,137638182912,855769088,0,,,,11725260718080,45801799680,0,,,,0,23656562688,537649152,,,,0,20992491520,477102080,,
carat,llama_2_70b,single_node,,128x8,4096,4,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_91,1787938753967028300,46947209.45920001,8657043.4560000002,1744617.4720000001,36359582.515200004,184614.33599999998,46762595.123200007,184614.33599999998,108213.04320000001,21807.718400000002,454494.78144000005,1888.3511999999998,419.32799999999997,18778883783680,18705038049280,73845734400,43285217280,8723087360,181797912576,755340480,167731200,2673251344474.9595,2.5912464199999996,0.10879931999999999,2569706440834.0742,9.14109412,0.48366567199999999,45977220061.83844,1.3796147200000002,0.066121215999999997,,,,20778158808.523716,4.7280780800000004,0.21119974399999999,24689138217.524662,0.18920447999999998,0.010691071999999999,166986748251.00406,0.19218746,0.0088790799999999993,5346653298965.4248,18.073809999999998,0.88322533599999997,692532007647.01514,27.313187999999997,1.53584433864,,,,6039185306612.4404,45.386998000000006,,45.386998000000006,6020653840441.4424,45.386998000000006,18531466170.999977,45.386998000000006,13938529992.341978,45.386998000000006,2775262429.5406175,45.386998000000006,58540477153.397903,45.386998000000006,192653887.43889979,45.386998000000006,38989439.698599935,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,1205429086453760,4802597519360,0,,,,0,9242203914240,210050088960,,,,2791728742400,10905190400,0,,,,550022152192,3322150912,0,,,,11725260718080,45801799680,0,,,,0,94535057408,2148524032,,,,0,20992491520,477102080,,
carat,llama_2_70b,single_node,,128x8,2048,8,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_92,1787938753012019490,46396155.161600001,8724152.3200000003,885201.30560000136,36641439.744000003,142699.39199999999,46253455.769600004,142699.39199999999,109051.90400000001,11065.016320000017,458017.99680000002,945.08640000000003,838.65599999999995,18558462064640,18501382307840,57079756800,43620761600,4426006528.0000076,183207198720,378034560,335462400,5200093121899.4453,2.5912464199999996,0.10879931999999999,4901314338209.6113,9.14109412,0.48366567199999999,89437790247.727402,1.3796147200000002,0.066121215999999997,,,,24018635178.962021,4.7280780800000004,0.21119974399999999,24420398146.395576,0.18920447999999998,0.010691071999999999,319716871124.26758,0.19218746,0.0088790799999999993,10258082127763.359,18.073809999999998,0.88322533599999997,770413097719.52173,27.313187999999997,1.53584433864,,,,11028495225482.881,45.386998000000006,,45.386998000000006,11014543325882.426,45.386998000000006,13951899600.455368,45.386998000000006,26208922540.418007,45.386998000000006,1390293086.0576224,45.386998000000006,110074777040.8788,45.386998000000006,96419865.608492225,45.386998000000006,77978879.397199869,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,2344876737822720,9210573946880,0,,,,0,7143848673280,162360197120,,,,5583457484800,21810380800,0,,,,275276365824,1711538176,0,,,,23450521436160,91603599360,0,,,,0,47313125376,1075298304,,,,0,41984983040,954204160,,
carat,llama_2_70b,single_node,,128x8,1024,8,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_93,1787938752501014776,45681741.900799997,8724152.3200000003,227429.58080000035,36641439.744000003,86057.856,45595684.044799998,86057.856,109051.90400000001,2842.8697600000041,458017.99680000002,237.06719999999999,838.65599999999995,18272696760320,18238273617920,34423142400,43620761600,1137147904.0000014,183207198720,94826880,335462400,5163462541723.7432,2.5912464199999996,0.10879931999999999,4866130037229.666,9.14109412,0.48366567199999999,88808525392.658829,1.3796147200000002,0.066121215999999997,,,,19630602856.540894,4.7280780800000004,0.21119974399999999,24079955973.969807,0.18920447999999998,0.010691071999999999,317384946638.74567,0.19218746,0.0088790799999999993,10180737914735.209,18.073809999999998,0.88322533599999997,758699623319.95386,27.313187999999997,1.53584433864,,,,10939437538055.164,45.386998000000006,,45.386998000000006,10931264336877.391,45.386998000000006,8173201177.7729816,45.386998000000006,26208922540.418007,45.386998000000006,349305723.49471354,45.386998000000006,110074777040.8788,45.386998000000006,24186135.324962407,45.386998000000006,77978879.397199869,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,2328378694696960,9109900165120,0,,,,0,4308247511040,97914716160,,,,5583457484800,21810380800,0,,,,69050826752,453115904,0,,,,23450521436160,91603599360,0,,,,0,11868110848,269729792,,,,0,41984983040,954204160,,
carat,llama_2_70b,single_node,,128x8,512,8,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_94,1787938752252012479,45499752.32,8724152.3200000003,59604.991999999998,36641439.744000003,71892.864000000001,45427859.456,71892.864000000001,109051.90400000001,745.06240000000003,458017.99680000002,60.004800000000003,838.65599999999995,18199900928000,18171143782400,28757145600,43620761600,298024960,183207198720,24001920,335462400,5154290802473.2783,2.5912464199999996,0.10879931999999999,4857330154024.2617,9.14109412,0.48366567199999999,88651157985.851074,1.3796147200000002,0.066121215999999997,,,,18531788919.485725,4.7280780800000004,0.21119974399999999,23994817734.624149,0.18920447999999998,0.010691071999999999,316789976905.11298,0.19218746,0.0088790799999999993,10161381192394.459,18.073809999999998,0.88322533599999997,755754276912.84937,27.313187999999997,1.53584433864,,,,10917135469307.309,45.386998000000006,,45.386998000000006,10910407412853.854,45.386998000000006,6728056453.4542656,45.386998000000006,26208922540.418007,45.386998000000006,88594173.200483382,45.386998000000006,110074777040.8788,45.386998000000006,6121826.2709784573,45.386998000000006,77978879.397199869,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,2324252841738240,9083722465280,0,,,,0,3599116533760,81798103040,,,,5583457484800,21810380800,0,,,,17477664768,125894656,0,,,,23450521436160,91603599360,0,,,,0,3003973632,68272128,,,,0,41984983040,954204160,,
carat,llama_2_70b,single_node,,128x8,128,8,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_95,1787938752037010496,45439917.593600005,8724152.3200000003,4200.8576000000003,36641439.744000003,67462.271999999997,45372455.321600005,67462.271999999997,109051.90400000001,52.510720000000006,458017.99680000002,4.6223999999999998,838.65599999999995,18175967037440,18148982128640,26984908800,43620761600,21004288,183207198720,1848960,335462400,5151412301526.7822,2.5912464199999996,0.10879931999999999,4854576858557.207,9.14109412,0.48366567199999999,88601935877.313126,1.3796147200000002,0.066121215999999997,,,,18187313187.215015,4.7280780800000004,0.21119974399999999,23968187800.619324,0.18920447999999998,0.010691071999999999,316593558827.63208,0.19218746,0.0088790799999999993,10155314614962.174,18.073809999999998,0.88322533599999997,754821002996.6709,27.313187999999997,1.53584433864,,,,10910135617958.844,45.386998000000006,,45.386998000000006,10903859580585.557,45.386998000000006,6276037373.2875633,45.386998000000006,26208922540.418007,45.386998000000006,6746269.8467886597,45.386998000000006,110074777040.8788,45.386998000000006,471587.76889466878,45.386998000000006,77978879.397199869,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,2322962338283520,9074993070080,0,,,,0,3377311252480,76757073920,,,,5583457484800,21810380800,0,,,,1346371584,16777216,0,,,,23450521436160,91603599360,0,,,,0,231407616,5259264,,,,0,41984983040,954204160,,
carat,llama_2_70b,single_node,,128x8,256,8,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_96,1787938752159011622,45452561.792000003,8724152.3200000003,15958.016000000007,36641439.744000003,68349.311999999991,45384212.480000004,68349.311999999991,109051.90400000001,199.47520000000009,458017.99680000002,15.7104,838.65599999999995,18181024716800,18153684992000,27339724800,43620761600,79790080.000000015,183207198720,6284160,335462400,5151990820557.3906,2.5912464199999996,0.10879931999999999,4855128279242.7012,9.14109412,0.48366567199999999,88611790537.628845,1.3796147200000002,0.066121215999999997,,,,18256182506.996986,4.7280780800000004,0.21119974399999999,23973519326.668133,0.18920447999999998,0.010691071999999999,316635240165.57874,0.19218746,0.0088790799999999993,10156531677267.414,18.073809999999998,0.88322533599999997,755009451407.4668,27.313187999999997,1.53584433864,,,,10911541128674.881,45.386998000000006,,45.386998000000006,10905174593461.83,45.386998000000006,6366535213.0505266,45.386998000000006,26208922540.418007,45.386998000000006,23183930.800174337,45.386998000000006,110074777040.8788,45.386998000000006,1602810.7659317243,45.386998000000006,77978879.397199869,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,2323220707409920,9076673413120,0,,,,0,3421718446080,77766328320,,,,5583457484800,21810380800,0,,,,4575985664,37781504,0,,,,23450521436160,91603599360,0,,,,0,786497536,17874944,,,,0,41984983040,954204160,,
carat,llama_2_70b,single_node,,128x8,256,16,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_97,1787938751977009943,90905123.584000006,17448304.640000001,31916.032000000014,73282879.488000005,136698.62399999998,90768424.960000008,136698.62399999998,218103.80800000002,398.95040000000017,916035.99360000005,31.4208,1677.3119999999999,36362049433600,36307369984000,54679449600,87241523200,159580160.00000003,366414397440,12568320,670924800,10303981641114.781,2.5912464199999996,0.10879931999999999,9710256558485.4023,9.14109412,0.48366567199999999,177223581075.25769,1.3796147200000002,0.066121215999999997,,,,36512365013.993973,4.7280780800000004,0.21119974399999999,47947038653.336266,0.18920447999999998,0.010691071999999999,633270480331.15747,0.19218746,0.0088790799999999993,20313063354534.828,18.073809999999998,0.88322533599999997,1224953209480.332,27.313187999999997,1.53584433864,,,,21538016564015.16,45.386998000000006,,45.386998000000006,21525283493589.059,45.386998000000006,12733070426.101053,45.386998000000006,51732591638.69381,45.386998000000006,46367861.600348674,45.386998000000006,217271489624.76035,45.386998000000006,3205621.5318634487,45.386998000000006,155957758.79439974,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,4646441414819840,18153346826240,0,,,,0,6843436892160,155532656640,,,,11166914969600,43620761600,0,,,,9151971328,75563008,0,,,,46901042872320,183207198720,0,,,,0,1572995072,35749888,,,,0,83969966080,1908408320,,
carat,llama_2_70b,single_node,,128x8,256,32,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_98,1787938751883009076,181810247.16800001,34896609.280000001,63832.064000000028,146565758.97600001,273397.24799999996,181536849.92000002,273397.24799999996,436207.61600000004,797.90080000000034,1832071.9872000001,62.8416,3354.6239999999998,72724098867200,72614739968000,109358899200,174483046400,319160320.00000006,732828794880,25136640,1341849600,20607963282229.562,2.5912464199999996,0.10879931999999999,19420513116970.805,9.14109412,0.48366567199999999,354447162150.51538,1.3796147200000002,0.066121215999999997,,,,73024730027.987946,4.7280780800000004,0.21119974399999999,95894077306.672531,0.18920447999999998,0.010691071999999999,1266540960662.3149,0.19218746,0.0088790799999999993,40626126709069.656,18.073809999999998,0.88322533599999997,2164840725626.062,27.313187999999997,1.53584433864,,,,42790967434695.719,45.386998000000006,,45.386998000000006,42765501293843.516,45.386998000000006,25466140852.202106,45.386998000000006,102779929835.24541,45.386998000000006,92735723.200697348,45.386998000000006,431664914792.52338,45.386998000000006,6411243.0637268974,45.386998000000006,311915517.58879948,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,9292882829639680,36306693652480,0,,,,0,13686873784320,311065313280,,,,22333829939200,87241523200,0,,,,18303942656,151126016,0,,,,93802085744640,366414397440,0,,,,0,3145990144,71499776,,,,0,167939932160,3816816640,,
carat,llama_2_70b,single_node,,128x8,128,32,16,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_70b/arch_8/event_1/config_99,1787938751836008642,181759670.37440002,34896609.280000001,16803.430400000001,146565758.97600001,269849.08799999999,181489821.28640002,269849.08799999999,436207.61600000004,210.04288000000003,1832071.9872000001,18.489599999999999,3354.6239999999998,72703868149760,72595928514560,107939635200,174483046400,84017152,732828794880,7395840,1341849600,20605649206107.129,2.5912464199999996,0.10879931999999999,19418307434228.828,9.14109412,0.48366567199999999,354407743509.2525,1.3796147200000002,0.066121215999999997,,,,72749252748.860062,4.7280780800000004,0.21119974399999999,95872751202.477295,0.18920447999999998,0.010691071999999999,1266374235310.5283,0.19218746,0.0088790799999999993,40621258459848.695,18.073809999999998,0.88322533599999997,2164086931982.8779,27.313187999999997,1.53584433864,,,,42785345391831.57,45.386998000000006,,45.386998000000006,42760241242338.422,45.386998000000006,25104149493.150253,45.386998000000006,102779929835.24541,45.386998000000006,26985079.387154639,45.386998000000006,431664914792.52338,45.386998000000006,1886351.0755786751,45.386998000000006,311915517.58879948,45.386998000000006,2.4190696746399998,2.4190696746399998,0.33237657599999998,,9291849353134080,36299972280320,0,,,,0,13509245009920,307028295680,,,,22333829939200,87241523200,0,,,,5385486336,67108864,0,,,,93802085744640,366414397440,0,,,,0,925630464,21037056,,,,0,167939932160,3816816640,,
